,graph,nodes,size,copies,epochs,kendalltau,avg
811,1-wiki-Vote,100,900000,20,1,0.9232146076508654,0.0
812,1-wiki-Vote,100,900000,20,2,0.9232063057705774,0.0
813,1-wiki-Vote,100,900000,20,3,0.9228643808705826,0.0
814,1-wiki-Vote,100,900000,20,4,0.9222552479931843,0.0
815,1-wiki-Vote,100,900000,20,5,0.9204734393476554,0.0
816,1-wiki-Vote,100,900000,20,6,0.9191478119884572,0.0
817,1-wiki-Vote,100,900000,20,7,0.9171657732471699,0.0
818,1-wiki-Vote,100,900000,20,8,0.9182384043223389,0.0
819,1-wiki-Vote,100,900000,20,9,0.9169710308349918,0.0
820,1-wiki-Vote,100,900000,20,10,0.9158609709436092,0.0
821,1-wiki-Vote,100,900000,20,11,0.9111756148448314,0.0
822,1-wiki-Vote,100,900000,20,12,0.9154703604405697,0.0
823,1-wiki-Vote,100,900000,20,13,0.9094749957743219,0.0
824,1-wiki-Vote,100,900000,20,14,0.9087765121514517,0.0
825,1-wiki-Vote,100,900000,40,0,0.9219900099534764,0.0
826,1-wiki-Vote,100,900000,40,1,0.9208722110211474,0.0
827,1-wiki-Vote,100,900000,40,2,0.920638351274731,0.0
828,1-wiki-Vote,100,900000,40,3,0.918767473303401,0.0
829,1-wiki-Vote,100,900000,40,4,0.9177452163493012,0.0
830,1-wiki-Vote,100,900000,40,5,0.9163692148690336,0.0
831,1-wiki-Vote,100,900000,40,6,0.9124625469992979,0.0
832,1-wiki-Vote,100,900000,40,7,0.9154630435291294,0.0
833,1-wiki-Vote,100,900000,40,8,0.9135568473891168,0.0
834,1-wiki-Vote,100,900000,40,9,0.9103406426816341,0.0
835,1-wiki-Vote,100,900000,40,10,0.9055975185537415,0.0
836,1-wiki-Vote,100,900000,40,11,0.9084407400859279,0.0
837,1-wiki-Vote,100,900000,40,12,0.9092176374853956,0.0
838,1-wiki-Vote,100,900000,40,13,0.910789366346689,0.0
839,1-wiki-Vote,100,900000,40,14,0.9062033513916959,0.0
840,1-wiki-Vote,1000,900000,1,0,0.4356882355496783,0.0
841,1-wiki-Vote,1000,900000,1,1,0.81290062948305,0.0
842,1-wiki-Vote,1000,900000,1,2,0.8792910475653906,0.0
843,1-wiki-Vote,1000,900000,1,3,0.9151229478569947,0.0
844,1-wiki-Vote,1000,900000,1,4,0.9244494771662378,0.0
845,1-wiki-Vote,1000,900000,1,5,0.9239648724931587,0.0
846,1-wiki-Vote,1000,900000,1,6,0.9236691004191714,0.0
847,1-wiki-Vote,1000,900000,1,7,0.9231894205903308,0.0
848,1-wiki-Vote,1000,900000,1,8,0.9227233896155229,0.0
849,1-wiki-Vote,1000,900000,1,9,0.9224366229710005,0.0
850,1-wiki-Vote,1000,900000,1,10,0.9222788872455296,0.0
851,1-wiki-Vote,1000,900000,1,11,0.9222520116669704,0.0
852,1-wiki-Vote,1000,900000,1,12,0.9223004158503442,0.0
853,1-wiki-Vote,1000,900000,1,13,0.9223885002072975,0.0
854,1-wiki-Vote,1000,900000,1,14,0.9225057115001764,0.0
855,1-wiki-Vote,1000,900000,10,0,0.9222164120786169,0.0
856,1-wiki-Vote,1000,900000,10,1,0.9233069133028805,0.0
857,1-wiki-Vote,1000,900000,10,2,0.9257271224715685,0.0
858,1-wiki-Vote,1000,900000,10,3,0.9275213135826117,0.0
859,1-wiki-Vote,1000,900000,10,4,0.9284089112242445,0.0
860,1-wiki-Vote,1000,900000,10,5,0.9291746541484306,0.0
861,1-wiki-Vote,1000,900000,10,6,0.930229977913847,0.0
862,1-wiki-Vote,1000,900000,10,7,0.9305820339219898,0.0
863,1-wiki-Vote,1000,900000,10,8,0.9308568402305042,0.0
864,1-wiki-Vote,1000,900000,10,9,0.9312622252662595,0.0
865,1-wiki-Vote,1000,900000,10,10,0.9313656469952704,0.0
866,1-wiki-Vote,1000,900000,10,11,0.9317929827653462,0.0
867,1-wiki-Vote,1000,900000,10,12,0.9320435869821737,0.0
868,1-wiki-Vote,1000,900000,10,13,0.9314018094229652,0.0
869,1-wiki-Vote,1000,900000,10,14,0.9315072010896716,0.0
870,1-wiki-Vote,1000,900000,20,0,0.9223457244173393,0.0
871,1-wiki-Vote,1000,900000,20,1,0.9258731792807022,0.0
872,1-wiki-Vote,1000,900000,20,2,0.9277833152961057,0.0
873,1-wiki-Vote,1000,900000,20,3,0.9295534450252974,0.0
874,1-wiki-Vote,1000,900000,20,4,0.9305872401858992,0.0
875,1-wiki-Vote,1000,900000,20,5,0.9307458201703824,0.0
876,1-wiki-Vote,1000,900000,20,6,0.9312580039711978,0.0
877,1-wiki-Vote,1000,900000,20,7,0.9318624934240283,0.0
878,1-wiki-Vote,1000,900000,20,8,0.9324522083441429,0.0
879,1-wiki-Vote,1000,900000,20,9,0.9317659664769515,0.0
880,1-wiki-Vote,1000,900000,20,10,0.9325231261011788,0.0
881,1-wiki-Vote,1000,900000,20,11,0.9322530663664387,0.0
882,1-wiki-Vote,1000,900000,20,12,0.932368626701922,0.0
883,1-wiki-Vote,1000,900000,20,13,0.9326347090006422,0.0
884,1-wiki-Vote,1000,900000,20,14,0.9328841875387867,0.0
885,1-wiki-Vote,1000,900000,40,0,0.9267590884043104,0.0
886,1-wiki-Vote,1000,900000,40,1,0.9296752997427442,0.0
887,1-wiki-Vote,1000,900000,40,2,0.9310501755443285,0.0
888,1-wiki-Vote,1000,900000,40,3,0.9301115002324495,0.0
889,1-wiki-Vote,1000,900000,40,4,0.9294643756994962,0.0
890,1-wiki-Vote,1000,900000,40,5,0.9305180109468879,0.0
891,1-wiki-Vote,1000,900000,40,6,0.9322386108140226,0.0
892,1-wiki-Vote,1000,900000,40,7,0.9304485002882058,0.0
893,1-wiki-Vote,1000,900000,40,8,0.9333602089119071,0.0
894,1-wiki-Vote,1000,900000,40,9,0.9327589557852906,0.0
895,1-wiki-Vote,1000,900000,40,10,0.9315875464056784,0.0
896,1-wiki-Vote,1000,900000,40,11,0.9336469755564295,0.0
897,1-wiki-Vote,1000,900000,40,12,0.9336179893303395,0.0
898,1-wiki-Vote,1000,900000,40,13,0.9319069577320112,0.0
899,1-wiki-Vote,1000,900000,40,14,0.9320911093402089,0.0
900,1-wiki-Vote,10000,900000,1,0,0.43510043551806665,0.0
901,1-wiki-Vote,10000,900000,1,1,0.8035335757412148,0.0
902,1-wiki-Vote,10000,900000,1,2,0.8758910758128899,0.0
903,1-wiki-Vote,10000,900000,1,3,0.9140822579144589,0.0
904,1-wiki-Vote,10000,900000,1,4,0.923819519233202,0.0
905,1-wiki-Vote,10000,900000,1,5,0.9234522665628372,0.0
906,1-wiki-Vote,10000,900000,1,6,0.9231732389592611,0.0
907,1-wiki-Vote,10000,900000,1,7,0.9228586117673316,0.0
908,1-wiki-Vote,10000,900000,1,8,0.9226156058816152,0.0
909,1-wiki-Vote,10000,900000,1,9,0.9223893444663098,0.0
910,1-wiki-Vote,10000,900000,1,10,0.9222318901605098,0.0
911,1-wiki-Vote,10000,900000,1,11,0.922163748684636,0.0
912,1-wiki-Vote,10000,900000,1,12,0.9221985040151996,0.0
913,1-wiki-Vote,10000,900000,1,13,0.9222921139700562,0.0
914,1-wiki-Vote,10000,900000,1,14,0.9224439398824407,0.0
915,1-wiki-Vote,10000,900000,10,0,0.9226047712242902,0.0
916,1-wiki-Vote,10000,900000,10,1,0.9234813934987627,0.0
917,1-wiki-Vote,10000,900000,10,2,0.9253942030010386,0.0
918,1-wiki-Vote,10000,900000,10,3,0.9259339659295901,0.0
919,1-wiki-Vote,10000,900000,10,4,0.92672278526678,0.0
920,1-wiki-Vote,10000,900000,10,5,0.9284294548602113,0.0
921,1-wiki-Vote,10000,900000,10,6,0.9289396687233312,0.0
922,1-wiki-Vote,10000,900000,10,7,0.9287560423881488,0.0
923,1-wiki-Vote,10000,900000,10,8,0.928333772172147,0.0
924,1-wiki-Vote,10000,900000,10,9,0.9286433338100023,0.0
925,1-wiki-Vote,10000,900000,10,10,0.9279195224167621,0.0
926,1-wiki-Vote,10000,900000,10,11,0.9276126342657791,0.0
927,1-wiki-Vote,10000,900000,10,12,0.9272758778939797,0.0
928,1-wiki-Vote,10000,900000,10,13,0.9276358513886181,0.0
929,1-wiki-Vote,10000,900000,10,14,0.9273254454917504,0.0
930,1-wiki-Vote,10000,900000,20,0,0.9227964180200898,0.0
931,1-wiki-Vote,10000,900000,20,1,0.9247968897498129,0.0
932,1-wiki-Vote,10000,900000,20,2,0.9252574330410406,0.0
933,1-wiki-Vote,10000,900000,20,3,0.92744110897644,0.0
934,1-wiki-Vote,10000,900000,20,4,0.927684255571992,0.0
935,1-wiki-Vote,10000,900000,20,5,0.9277161967046252,0.0
936,1-wiki-Vote,10000,900000,20,6,0.9275011920761511,0.0
937,1-wiki-Vote,10000,900000,20,7,0.9266925326521714,0.0
938,1-wiki-Vote,10000,900000,20,8,0.9273731461259472,0.0
939,1-wiki-Vote,10000,900000,20,9,0.9224745767219441,0.0
940,1-wiki-Vote,10000,900000,20,10,0.9269436997083405,0.0
941,1-wiki-Vote,10000,900000,20,11,0.9242999026112195,0.0
942,1-wiki-Vote,10000,900000,20,12,0.9248031838697085,0.0
943,1-wiki-Vote,10000,900000,20,13,0.9216924086516289,0.0
944,1-wiki-Vote,10000,900000,20,14,0.9186679914497812,0.0
945,1-wiki-Vote,10000,900000,40,0,0.9233856729381369,0.0
946,1-wiki-Vote,10000,900000,40,1,0.9271159285468564,0.0
947,1-wiki-Vote,10000,900000,40,2,0.9282400594217779,0.0
948,1-wiki-Vote,10000,900000,40,3,0.9291725435008997,0.0
949,1-wiki-Vote,10000,900000,40,4,0.928553138805518,0.0
950,1-wiki-Vote,10000,900000,40,5,0.9287122816293428,0.0
951,1-wiki-Vote,10000,900000,40,6,0.9278971495529353,0.0
952,1-wiki-Vote,10000,900000,40,7,0.9275487520005126,0.0
953,1-wiki-Vote,10000,900000,40,8,0.9279755249312469,0.0
954,1-wiki-Vote,10000,900000,40,9,0.9265575919200335,0.0
955,1-wiki-Vote,10000,900000,40,10,0.9283423554721055,0.0
956,1-wiki-Vote,10000,900000,40,11,0.9264995817048314,0.0
957,1-wiki-Vote,10000,900000,40,12,0.9269299101444723,0.0
958,1-wiki-Vote,10000,900000,40,13,0.9297611327423313,0.0
959,1-wiki-Vote,10000,900000,40,14,0.9312559964377989,0.0
960,2-soc-Epinions,10,100000,1,0,0.8050231179473364,0.0
961,2-soc-Epinions,10,100000,1,1,0.8746222148461031,0.0
962,2-soc-Epinions,10,100000,1,2,0.8990810913873445,0.0
963,2-soc-Epinions,10,100000,1,3,0.9008898422702202,0.0
964,2-soc-Epinions,10,100000,1,4,0.9018750687670183,0.0
965,2-soc-Epinions,10,100000,1,5,0.9026635592593011,0.0
966,2-soc-Epinions,10,100000,1,6,0.9032070804575567,0.0
967,2-soc-Epinions,10,100000,1,7,0.9036776639508874,0.0
968,2-soc-Epinions,10,100000,1,8,0.9035694853635184,0.0
969,2-soc-Epinions,10,100000,1,9,0.9033690019428252,0.0
970,2-soc-Epinions,10,100000,1,10,0.9032464700079073,0.0
971,2-soc-Epinions,10,100000,1,11,0.903133245936676,0.0
972,2-soc-Epinions,10,100000,1,12,0.9030182436983253,0.0
973,2-soc-Epinions,10,100000,1,13,0.902939009261027,0.0
974,2-soc-Epinions,10,100000,1,14,0.9028962474417224,0.0
975,2-soc-Epinions,10,100000,10,0,0.9036333354409347,0.0
976,2-soc-Epinions,10,100000,10,1,0.9039939450195398,0.0
977,2-soc-Epinions,10,100000,10,2,0.9044853703936286,0.0
978,2-soc-Epinions,10,100000,10,3,0.9054722340737501,0.0
979,2-soc-Epinions,10,100000,10,4,0.9064465976786037,0.0
980,2-soc-Epinions,10,100000,10,5,0.9072255261801181,0.0
981,2-soc-Epinions,10,100000,10,6,0.9085719326856339,0.0
982,2-soc-Epinions,10,100000,10,7,0.9084665575784888,0.0
983,2-soc-Epinions,10,100000,10,8,0.9082094716132947,0.0
984,2-soc-Epinions,10,100000,10,9,0.9086508173747848,0.0
985,2-soc-Epinions,10,100000,10,10,0.9074881638018346,0.0
986,2-soc-Epinions,10,100000,10,11,0.9071843466969032,0.0
987,2-soc-Epinions,10,100000,10,12,0.9086258919388507,0.0
988,2-soc-Epinions,10,100000,10,13,0.9056502663108094,0.0
989,2-soc-Epinions,10,100000,10,14,0.9072687114302387,0.0
990,2-soc-Epinions,10,100000,20,0,0.902286548448732,0.0
991,2-soc-Epinions,10,100000,20,1,0.9038821515296758,0.0
992,2-soc-Epinions,10,100000,20,2,0.9058521085628063,0.0
993,2-soc-Epinions,10,100000,20,3,0.9059468177327137,0.0
994,2-soc-Epinions,10,100000,20,4,0.9054471633298893,0.0
995,2-soc-Epinions,10,100000,20,5,0.9002808708281943,0.0
996,2-soc-Epinions,10,100000,20,6,0.902138227008297,0.0
997,2-soc-Epinions,10,100000,20,7,0.9023493150844509,0.0
998,2-soc-Epinions,10,100000,20,8,0.9018984718446533,0.0
999,2-soc-Epinions,10,100000,20,9,0.9026636704167966,0.0
1000,2-soc-Epinions,10,100000,20,10,0.9022336208607727,0.0
1001,2-soc-Epinions,10,100000,20,11,0.9033819484936942,0.0
1002,2-soc-Epinions,10,100000,20,12,0.9033874505429539,0.0
1003,2-soc-Epinions,10,100000,20,13,0.903387439888167,0.0
1004,2-soc-Epinions,10,100000,20,14,0.9033874489519023,0.0
1005,2-soc-Epinions,10,100000,40,0,0.903854496976871,0.0
1006,2-soc-Epinions,10,100000,40,1,0.9075427840901621,0.0
1007,2-soc-Epinions,10,100000,40,2,0.9078451459865445,0.0
1008,2-soc-Epinions,10,100000,40,3,0.9069577375048604,0.0
1009,2-soc-Epinions,10,100000,40,4,0.9061578734227261,0.0
1010,2-soc-Epinions,10,100000,40,5,0.9064916731387693,0.0
1011,2-soc-Epinions,10,100000,40,6,0.9026040844500038,0.0
1012,2-soc-Epinions,10,100000,40,7,0.9026040729683473,0.0
1013,2-soc-Epinions,10,100000,40,8,0.9026040736535145,0.0
1014,2-soc-Epinions,10,100000,40,9,0.9026040802619426,0.0
1015,2-soc-Epinions,10,100000,40,10,0.9026040664044827,0.0
1016,2-soc-Epinions,10,100000,40,11,0.9026040657193154,0.0
1017,2-soc-Epinions,10,100000,40,12,0.9026040488231667,0.0
1018,2-soc-Epinions,10,100000,40,13,0.9026040533315298,0.0
1019,2-soc-Epinions,10,100000,40,14,0.9026041190936539,0.0
1020,2-soc-Epinions,100,100000,1,0,0.8957946305091502,0.0
1021,2-soc-Epinions,100,100000,1,1,0.9015093486431622,0.0
1022,2-soc-Epinions,100,100000,1,2,0.902372250072741,0.0
1023,2-soc-Epinions,100,100000,1,3,0.9028821361408176,0.0
1024,2-soc-Epinions,100,100000,1,4,0.9033897807220771,0.0
1025,2-soc-Epinions,100,100000,1,5,0.9037074498154528,0.0
1026,2-soc-Epinions,100,100000,1,6,0.9039817295312663,0.0
1027,2-soc-Epinions,100,100000,1,7,0.9040625244334454,0.0
1028,2-soc-Epinions,100,100000,1,8,0.9039428558602762,0.0
1029,2-soc-Epinions,100,100000,1,9,0.9037678909260022,0.0
1030,2-soc-Epinions,100,100000,1,10,0.9036343939053384,0.0
1031,2-soc-Epinions,100,100000,1,11,0.9035558991679515,0.0
1032,2-soc-Epinions,100,100000,1,12,0.9035129458327793,0.0
1033,2-soc-Epinions,100,100000,1,13,0.903486184211015,0.0
1034,2-soc-Epinions,100,100000,1,14,0.9034748243497922,0.0
1035,2-soc-Epinions,100,100000,10,0,0.9037123018684972,0.0
1036,2-soc-Epinions,100,100000,10,1,0.9038504626267048,0.0
1037,2-soc-Epinions,100,100000,10,2,0.9039837070650122,0.0
1038,2-soc-Epinions,100,100000,10,3,0.9040333823217622,0.0
1039,2-soc-Epinions,100,100000,10,4,0.903984708652385,0.0
1040,2-soc-Epinions,100,100000,10,5,0.9038015289853378,0.0
1041,2-soc-Epinions,100,100000,10,6,0.9035746732190308,0.0
1042,2-soc-Epinions,100,100000,10,7,0.9033924399549706,0.0
1043,2-soc-Epinions,100,100000,10,8,0.9033263071104819,0.0
1044,2-soc-Epinions,100,100000,10,9,0.9030291928944747,0.0
1045,2-soc-Epinions,100,100000,10,10,0.902371962101262,0.0
1046,2-soc-Epinions,100,100000,10,11,0.9015331301091349,0.0
1047,2-soc-Epinions,100,100000,10,12,0.9006095580091901,0.0
1048,2-soc-Epinions,100,100000,10,13,0.8997665387655993,0.0
1049,2-soc-Epinions,100,100000,10,14,0.8998664574671932,0.0
1050,2-soc-Epinions,100,100000,20,0,0.9038139606033058,0.0
1051,2-soc-Epinions,100,100000,20,1,0.9037951971061471,0.0
1052,2-soc-Epinions,100,100000,20,2,0.9038325574573696,0.0
1053,2-soc-Epinions,100,100000,20,3,0.9037019497361007,0.0
1054,2-soc-Epinions,100,100000,20,4,0.903207311187618,0.0
1055,2-soc-Epinions,100,100000,20,5,0.9026090619621752,0.0
1056,2-soc-Epinions,100,100000,20,6,0.9019979620142411,0.0
1057,2-soc-Epinions,100,100000,20,7,0.9009736379819754,0.0
1058,2-soc-Epinions,100,100000,20,8,0.9004701100636158,0.0
1059,2-soc-Epinions,100,100000,20,9,0.899091389290793,0.0
1060,2-soc-Epinions,100,100000,20,10,0.8993963493110789,0.0
1061,2-soc-Epinions,100,100000,20,11,0.8988457382483104,0.0
1062,2-soc-Epinions,100,100000,20,12,0.8960633597172816,0.0
1063,2-soc-Epinions,100,100000,20,13,0.8977368132867871,0.0
1064,2-soc-Epinions,100,100000,20,14,0.8965419404337523,0.0
1065,2-soc-Epinions,100,100000,40,0,0.9045406273082923,0.0
1066,2-soc-Epinions,100,100000,40,1,0.9040291833633916,0.0
1067,2-soc-Epinions,100,100000,40,2,0.9026143822622085,0.0
1068,2-soc-Epinions,100,100000,40,3,0.8998386936854185,0.0
1069,2-soc-Epinions,100,100000,40,4,0.8979873575613043,0.0
1070,2-soc-Epinions,100,100000,40,5,0.8951101245009425,0.0
1071,2-soc-Epinions,100,100000,40,6,0.8943262771809326,0.0
1072,2-soc-Epinions,100,100000,40,7,0.8918293394012942,0.0
1073,2-soc-Epinions,100,100000,40,8,0.891051545969739,0.0
1074,2-soc-Epinions,100,100000,40,9,0.8928431767559419,0.0
1075,2-soc-Epinions,100,100000,40,10,0.8877284458774664,0.0
1076,2-soc-Epinions,100,100000,40,11,0.8886861058088161,0.0
1077,2-soc-Epinions,100,100000,40,12,0.8912686785638835,0.0
1078,2-soc-Epinions,100,100000,40,13,0.8862068656747585,0.0
1079,2-soc-Epinions,100,100000,40,14,0.8822131097579362,0.0
1080,2-soc-Epinions,1000,100000,1,0,0.8954272703704205,0.0
1081,2-soc-Epinions,1000,100000,1,1,0.9002892949900769,0.0
1082,2-soc-Epinions,1000,100000,1,2,0.9013741080669441,0.0
1083,2-soc-Epinions,1000,100000,1,3,0.9023455336925764,0.0
1084,2-soc-Epinions,1000,100000,1,4,0.9031660788593262,0.0
1085,2-soc-Epinions,1000,100000,1,5,0.9037748569945033,0.0
1086,2-soc-Epinions,1000,100000,1,6,0.9041146058397092,0.0
1087,2-soc-Epinions,1000,100000,1,7,0.9041714593976811,0.0
1088,2-soc-Epinions,1000,100000,1,8,0.9040309058850684,0.0
1089,2-soc-Epinions,1000,100000,1,9,0.9037907059312087,0.0
1090,2-soc-Epinions,1000,100000,1,10,0.9036162159527121,0.0
1091,2-soc-Epinions,1000,100000,1,11,0.9034968655970037,0.0
1092,2-soc-Epinions,1000,100000,1,12,0.9034057466990116,0.0
1093,2-soc-Epinions,1000,100000,1,13,0.9033283898621187,0.0
1094,2-soc-Epinions,1000,100000,1,14,0.903252982487058,0.0
1095,2-soc-Epinions,1000,100000,10,0,0.9039673433711964,0.0
1096,2-soc-Epinions,1000,100000,10,1,0.9030383579603513,0.0
1097,2-soc-Epinions,1000,100000,10,2,0.9021753937367362,0.0
1098,2-soc-Epinions,1000,100000,10,3,0.9010979526554785,0.0
1099,2-soc-Epinions,1000,100000,10,4,0.8998197007673306,0.0
1100,2-soc-Epinions,1000,100000,10,5,0.8984992669321255,0.0
1101,2-soc-Epinions,1000,100000,10,6,0.8975285610191359,0.0
1102,2-soc-Epinions,1000,100000,10,7,0.8967733701027876,0.0
1103,2-soc-Epinions,1000,100000,10,8,0.8959971780812158,0.0
1104,2-soc-Epinions,1000,100000,10,9,0.8958912803229265,0.0
1105,2-soc-Epinions,1000,100000,10,10,0.8960456334681531,0.0
1106,2-soc-Epinions,1000,100000,10,11,0.896197652424729,0.0
1107,2-soc-Epinions,1000,100000,10,12,0.896159367197757,0.0
1108,2-soc-Epinions,1000,100000,10,13,0.8962770740307736,0.0
1109,2-soc-Epinions,1000,100000,10,14,0.8964877797220764,0.0
1110,2-soc-Epinions,1000,100000,20,0,0.9030509863116032,0.0
1111,2-soc-Epinions,1000,100000,20,1,0.9008110586661862,0.0
1112,2-soc-Epinions,1000,100000,20,2,0.8986087992204457,0.0
1113,2-soc-Epinions,1000,100000,20,3,0.8969519457732045,0.0
1114,2-soc-Epinions,1000,100000,20,4,0.8958697931664956,0.0
1115,2-soc-Epinions,1000,100000,20,5,0.8954688989928978,0.0
1116,2-soc-Epinions,1000,100000,20,6,0.8951420467548884,0.0
1117,2-soc-Epinions,1000,100000,20,7,0.8949116710012249,0.0
1118,2-soc-Epinions,1000,100000,20,8,0.8942035217211557,0.0
1119,2-soc-Epinions,1000,100000,20,9,0.8944335502806353,0.0
1120,2-soc-Epinions,1000,100000,20,10,0.8947406393598005,0.0
1121,2-soc-Epinions,1000,100000,20,11,0.8949914352274634,0.0
1122,2-soc-Epinions,1000,100000,20,12,0.895992666612602,0.0
1123,2-soc-Epinions,1000,100000,20,13,0.896345850492006,0.0
1124,2-soc-Epinions,1000,100000,20,14,0.8972470042395015,0.0
1125,2-soc-Epinions,1000,100000,40,0,0.9010261948255354,0.0
1126,2-soc-Epinions,1000,100000,40,1,0.8963511969633295,0.0
1127,2-soc-Epinions,1000,100000,40,2,0.8944385636482735,0.0
1128,2-soc-Epinions,1000,100000,40,3,0.8940755156675654,0.0
1129,2-soc-Epinions,1000,100000,40,4,0.8943735213985008,0.0
1130,2-soc-Epinions,1000,100000,40,5,0.8935546643987663,0.0
1131,2-soc-Epinions,1000,100000,40,6,0.8952244888277702,0.0
1132,2-soc-Epinions,1000,100000,40,7,0.8944558849356501,0.0
1133,2-soc-Epinions,1000,100000,40,8,0.8950653912157359,0.0
1134,2-soc-Epinions,1000,100000,40,9,0.8943145490898323,0.0
1135,2-soc-Epinions,1000,100000,40,10,0.894871698939636,0.0
1136,2-soc-Epinions,1000,100000,40,11,0.8949496740570168,0.0
1137,2-soc-Epinions,1000,100000,40,12,0.8975961083161587,0.0
1138,2-soc-Epinions,1000,100000,40,13,0.8964693227168313,0.0
1139,2-soc-Epinions,1000,100000,40,14,0.8960515582198523,0.0
1140,2-soc-Epinions,10000,100000,1,0,0.8943006529084281,0.0
1141,2-soc-Epinions,10000,100000,1,1,0.9004996252022467,0.0
1142,2-soc-Epinions,10000,100000,1,2,0.9014628869068129,0.0
1143,2-soc-Epinions,10000,100000,1,3,0.9024877811056736,0.0
1144,2-soc-Epinions,10000,100000,1,4,0.9034489132842577,0.0
1145,2-soc-Epinions,10000,100000,1,5,0.904147635886819,0.0
1146,2-soc-Epinions,10000,100000,1,6,0.904502871561505,0.0
1147,2-soc-Epinions,10000,100000,1,7,0.9043986663785214,0.0
1148,2-soc-Epinions,10000,100000,1,8,0.9040989310758265,0.0
1149,2-soc-Epinions,10000,100000,1,9,0.9038258638776626,0.0
1150,2-soc-Epinions,10000,100000,1,10,0.9036316047253167,0.0
1151,2-soc-Epinions,10000,100000,1,11,0.9034488997077472,0.0
1152,2-soc-Epinions,10000,100000,1,12,0.9032921608636871,0.0
1153,2-soc-Epinions,10000,100000,1,13,0.9031626842348226,0.0
1154,2-soc-Epinions,10000,100000,1,14,0.9030476695304112,0.0
1155,2-soc-Epinions,10000,100000,10,0,0.9039433036013897,0.0
1156,2-soc-Epinions,10000,100000,10,1,0.9025292805671193,0.0
1157,2-soc-Epinions,10000,100000,10,2,0.90105146795808,0.0
1158,2-soc-Epinions,10000,100000,10,3,0.8995746054011768,0.0
1159,2-soc-Epinions,10000,100000,10,4,0.8976333598208692,0.0
1160,2-soc-Epinions,10000,100000,10,5,0.8957384371312923,0.0
1161,2-soc-Epinions,10000,100000,10,6,0.8941065014048737,0.0
1162,2-soc-Epinions,10000,100000,10,7,0.8926517973405758,0.0
1163,2-soc-Epinions,10000,100000,10,8,0.8912675701278172,0.0
1164,2-soc-Epinions,10000,100000,10,9,0.8897373052744059,0.0
1165,2-soc-Epinions,10000,100000,10,10,0.8894731146728518,0.0
1166,2-soc-Epinions,10000,100000,10,11,0.8902624093698168,0.0
1167,2-soc-Epinions,10000,100000,10,12,0.891310619283119,0.0
1168,2-soc-Epinions,10000,100000,10,13,0.8917297895384779,0.0
1169,2-soc-Epinions,10000,100000,10,14,0.8911645496719749,0.0
1170,2-soc-Epinions,10000,100000,20,0,0.9027638913024333,0.0
1171,2-soc-Epinions,10000,100000,20,1,0.8993307060840672,0.0
1172,2-soc-Epinions,10000,100000,20,2,0.8951931383052687,0.0
1173,2-soc-Epinions,10000,100000,20,3,0.8927101152720023,0.0
1174,2-soc-Epinions,10000,100000,20,4,0.8935578852534486,0.0
1175,2-soc-Epinions,10000,100000,20,5,0.8921267703227272,0.0
1176,2-soc-Epinions,10000,100000,20,6,0.8926092000864558,0.0
1177,2-soc-Epinions,10000,100000,20,7,0.8927993935150661,0.0
1178,2-soc-Epinions,10000,100000,20,8,0.8920950839539186,0.0
1179,2-soc-Epinions,10000,100000,20,9,0.8912929065057661,0.0
1180,2-soc-Epinions,10000,100000,20,10,0.891490802954659,0.0
1181,2-soc-Epinions,10000,100000,20,11,0.8889743462694341,0.0
1182,2-soc-Epinions,10000,100000,20,12,0.8901423347001038,0.0
1183,2-soc-Epinions,10000,100000,20,13,0.8909595560966908,0.0
1184,2-soc-Epinions,10000,100000,20,14,0.8913775998789683,0.0
1185,2-soc-Epinions,10000,100000,40,0,0.8991805980035085,0.0
1186,2-soc-Epinions,10000,100000,40,1,0.89308610740738,0.0
1187,2-soc-Epinions,10000,100000,40,2,0.8916369428400652,0.0
1188,2-soc-Epinions,10000,100000,40,3,0.8918522414815494,0.0
1189,2-soc-Epinions,10000,100000,40,4,0.8916265815799,0.0
1190,2-soc-Epinions,10000,100000,40,5,0.8927489624519663,0.0
1191,2-soc-Epinions,10000,100000,40,6,0.8927033999852352,0.0
1192,2-soc-Epinions,10000,100000,40,7,0.8925524291756942,0.0
1193,2-soc-Epinions,10000,100000,40,8,0.8913559345055471,0.0
1194,2-soc-Epinions,10000,100000,40,9,0.8946303882434836,0.0
1195,2-soc-Epinions,10000,100000,40,10,0.894255839964944,0.0
1196,2-soc-Epinions,10000,100000,40,11,0.8941315340811646,0.0
1197,2-soc-Epinions,10000,100000,40,12,0.8943555449631366,0.0
1198,2-soc-Epinions,10000,100000,40,13,0.8934589122954342,0.0
1199,2-soc-Epinions,10000,100000,40,14,0.8871419023401905,0.0
1200,2-soc-Epinions,10,300000,1,0,0.8733385409576127,0.0
1201,2-soc-Epinions,10,300000,1,1,0.8871328423766326,0.0
1202,2-soc-Epinions,10,300000,1,2,0.8926512415505672,0.0
1203,2-soc-Epinions,10,300000,1,3,0.8958080484599533,0.0
1204,2-soc-Epinions,10,300000,1,4,0.8975023764212036,0.0
1205,2-soc-Epinions,10,300000,1,5,0.8984969767569013,0.0
1206,2-soc-Epinions,10,300000,1,6,0.8988433360339048,0.0
1207,2-soc-Epinions,10,300000,1,7,0.8989285963178704,0.0
1208,2-soc-Epinions,10,300000,1,8,0.8989164705401218,0.0
